basis,sample,series,ref_year,unweighted,weighted,n_countries,pop_coverage
nearest_survey,own,PIP_consinc_wb,2023,0.4055536439,0.4133024547,134,0.920359542
nearest_survey,own,PIP_consinc_wb,2024,0.4016438694,0.4101629074,126,0.9025910072
nearest_survey,own,PIP_topadj,1990,0.5104183731,0.4924568295,98,0.8755078369
nearest_survey,own,PIP_topadj,1991,0.5145273985,0.4936378648,105,0.885746998
nearest_survey,own,PIP_topadj,1992,0.518982502,0.4989029356,108,0.8896001946
nearest_survey,own,PIP_topadj,1993,0.5224133872,0.5028581127,116,0.9006433038
nearest_survey,own,PIP_topadj,1994,0.5251328075,0.5040469009,118,0.9014975291
nearest_survey,own,PIP_topadj,1995,0.532517968,0.51350594,122,0.9047502513
nearest_survey,own,PIP_topadj,1996,0.5342019527,0.5146908598,126,0.9067853018
nearest_survey,own,PIP_topadj,1997,0.5379172881,0.5144199872,131,0.9082795594
nearest_survey,own,PIP_topadj,1998,0.5343219624,0.5166984518,136,0.9125938589
nearest_survey,own,PIP_topadj,1999,0.5333006518,0.5270579248,140,0.9211732523
nearest_survey,own,PIP_topadj,2000,0.5350424923,0.5269993476,145,0.9221164442
nearest_survey,own,PIP_topadj,2001,0.5354358577,0.5356313822,150,0.9302616113
nearest_survey,own,PIP_topadj,2002,0.5338115287,0.5324204519,150,0.9297222687
nearest_survey,own,PIP_topadj,2003,0.5354835618,0.5309656306,152,0.9501156878
nearest_survey,own,PIP_topadj,2004,0.5343866462,0.531437316,153,0.9557380047
nearest_survey,own,PIP_topadj,2005,0.5315982297,0.5326506372,154,0.9555424394
nearest_survey,own,PIP_topadj,2006,0.5285220733,0.5315874199,157,0.9629472715
nearest_survey,own,PIP_topadj,2007,0.5283848045,0.5354150447,158,0.9627458032
nearest_survey,own,PIP_topadj,2008,0.523802357,0.534764014,158,0.963166972
nearest_survey,own,PIP_topadj,2009,0.5193229813,0.5328020207,157,0.9589768922
nearest_survey,own,PIP_topadj,2010,0.5169757507,0.5341641566,158,0.9654584308
nearest_survey,own,PIP_topadj,2011,0.5148344391,0.5337012371,157,0.9637826245
nearest_survey,own,PIP_topadj,2012,0.5139128223,0.5321136115,158,0.9602577744
nearest_survey,own,PIP_topadj,2013,0.5149669707,0.5284049294,161,0.960479543
nearest_survey,own,PIP_topadj,2014,0.5146117358,0.5281670317,162,0.9596402296
nearest_survey,own,PIP_topadj,2015,0.5112331398,0.5275788292,160,0.9556539092
nearest_survey,own,PIP_topadj,2016,0.5077711201,0.5254676871,159,0.9552758132
nearest_survey,own,PIP_topadj,2017,0.5045150649,0.5234258462,161,0.9556281646
nearest_survey,own,PIP_topadj,2018,0.5027559845,0.5236995096,158,0.9541806667
nearest_survey,own,PIP_topadj,2019,0.4982161532,0.5207371965,155,0.9495027883
nearest_survey,own,PIP_topadj,2020,0.4937574636,0.5161363583,151,0.9378961709
nearest_survey,own,PIP_topadj,2021,0.489077029,0.5136128221,147,0.9368576244
nearest_survey,own,PIP_topadj,2022,0.4830912001,0.5137928681,142,0.930063273
nearest_survey,own,PIP_topadj,2023,0.4802763141,0.5142980305,134,0.920359542
nearest_survey,own,PIP_topadj,2024,0.4767227223,0.5123475498,126,0.9025910072
nearest_survey,own,PIP_topadj_wb,1990,0.5146126381,0.5007375291,98,0.8755078369
nearest_survey,own,PIP_topadj_wb,1991,0.5182666563,0.501829812,105,0.885746998
nearest_survey,own,PIP_topadj_wb,1992,0.5227684425,0.5073565245,108,0.8896001946
nearest_survey,own,PIP_topadj_wb,1993,0.5253714491,0.5107193997,116,0.9006433038
nearest_survey,own,PIP_topadj_wb,1994,0.5269364948,0.5110116803,118,0.9014975291
nearest_survey,own,PIP_topadj_wb,1995,0.5345946716,0.5208546752,122,0.9047502513
nearest_survey,own,PIP_topadj_wb,1996,0.5358994782,0.5215949473,126,0.9067853018
nearest_survey,own,PIP_topadj_wb,1997,0.5384981716,0.5208207881,131,0.9082795594
nearest_survey,own,PIP_topadj_wb,1998,0.5350317495,0.5238623958,136,0.9125938589
nearest_survey,own,PIP_topadj_wb,1999,0.5344981869,0.5338298523,140,0.9211732523
nearest_survey,own,PIP_topadj_wb,2000,0.5361752641,0.5333872522,145,0.9221164442
nearest_survey,own,PIP_topadj_wb,2001,0.5348910277,0.5404846285,150,0.9302616113
nearest_survey,own,PIP_topadj_wb,2002,0.5323155449,0.5363030583,150,0.9297222687
nearest_survey,own,PIP_topadj_wb,2003,0.5335714613,0.5344360682,152,0.9501156878
nearest_survey,own,PIP_topadj_wb,2004,0.5321506547,0.5320374478,153,0.9557380047
nearest_survey,own,PIP_topadj_wb,2005,0.5305011621,0.5331891643,154,0.9555424394
nearest_survey,own,PIP_topadj_wb,2006,0.5256384752,0.5317653654,157,0.9629472715
nearest_survey,own,PIP_topadj_wb,2007,0.5249742908,0.5334916625,158,0.9627458032
nearest_survey,own,PIP_topadj_wb,2008,0.5198028503,0.5323037872,158,0.963166972
nearest_survey,own,PIP_topadj_wb,2009,0.5154060749,0.5304806441,157,0.9589768922
nearest_survey,own,PIP_topadj_wb,2010,0.5129381113,0.5301402296,158,0.9654584308
nearest_survey,own,PIP_topadj_wb,2011,0.5107337745,0.5278734804,157,0.9637826245
nearest_survey,own,PIP_topadj_wb,2012,0.509601717,0.5251910354,158,0.9602577744
nearest_survey,own,PIP_topadj_wb,2013,0.509092881,0.5191833854,161,0.960479543
nearest_survey,own,PIP_topadj_wb,2014,0.508589163,0.5181728908,162,0.9596402296
nearest_survey,own,PIP_topadj_wb,2015,0.5044559787,0.5164998724,160,0.9556539092
nearest_survey,own,PIP_topadj_wb,2016,0.5014492272,0.5137924324,159,0.9552758132
nearest_survey,own,PIP_topadj_wb,2017,0.4977992542,0.5079674904,161,0.9556281646
nearest_survey,own,PIP_topadj_wb,2018,0.4950783788,0.5073753586,158,0.9541806667
nearest_survey,own,PIP_topadj_wb,2019,0.4902291549,0.5036029349,155,0.9495027883
nearest_survey,own,PIP_topadj_wb,2020,0.4859669118,0.4986743221,151,0.9378961709
nearest_survey,own,PIP_topadj_wb,2021,0.4813479629,0.4959845521,147,0.9368576244
nearest_survey,own,PIP_topadj_wb,2022,0.4754247666,0.4967176219,142,0.930063273
nearest_survey,own,PIP_topadj_wb,2023,0.472024813,0.4970889615,134,0.920359542
nearest_survey,own,PIP_topadj_wb,2024,0.4680976867,0.4945600405,126,0.9025910072
nearest_survey,own,WID_posttax_per_capita,1990,0.5188936991,0.4814655535,211,1
nearest_survey,own,WID_posttax_per_capita,1991,0.5222318719,0.487361164,211,1
nearest_survey,own,WID_posttax_per_capita,1992,0.5246220047,0.4949929813,211,1
nearest_survey,own,WID_posttax_per_capita,1993,0.5277172505,0.5018335671,211,1
nearest_survey,own,WID_posttax_per_capita,1994,0.5303510732,0.5087364216,211,1
nearest_survey,own,WID_posttax_per_capita,1995,0.5321876081,0.5100045423,211,1
nearest_survey,own,WID_posttax_per_capita,1996,0.5334634594,0.5114733358,211,1
nearest_survey,own,WID_posttax_per_capita,1997,0.5337460495,0.5111136444,211,1
nearest_survey,own,WID_posttax_per_capita,1998,0.5338578736,0.5111155829,211,1
nearest_survey,own,WID_posttax_per_capita,1999,0.5324882258,0.5135129963,211,1
nearest_survey,own,WID_posttax_per_capita,2000,0.5336322311,0.5196751224,211,1
nearest_survey,own,WID_posttax_per_capita,2001,0.5349018856,0.5215243193,211,1
nearest_survey,own,WID_posttax_per_capita,2002,0.5348312723,0.5283758386,211,1
nearest_survey,own,WID_posttax_per_capita,2003,0.5348941314,0.5330131539,211,1
nearest_survey,own,WID_posttax_per_capita,2004,0.5353530543,0.5343535235,211,1
nearest_survey,own,WID_posttax_per_capita,2005,0.5358003995,0.5382414011,211,1
nearest_survey,own,WID_posttax_per_capita,2006,0.5344534117,0.5385874253,211,1
nearest_survey,own,WID_posttax_per_capita,2007,0.5363211812,0.5406214441,211,1
nearest_survey,own,WID_posttax_per_capita,2008,0.5323141877,0.5404445712,211,1
nearest_survey,own,WID_posttax_per_capita,2009,0.5284917137,0.5406412183,211,1
nearest_survey,own,WID_posttax_per_capita,2010,0.5305717588,0.5425602564,211,1
nearest_survey,own,WID_posttax_per_capita,2011,0.5272388135,0.5428152513,211,1
nearest_survey,own,WID_posttax_per_capita,2012,0.5253655758,0.5410174642,211,1
nearest_survey,own,WID_posttax_per_capita,2013,0.525122955,0.5413127901,211,1
nearest_survey,own,WID_posttax_per_capita,2014,0.5227577894,0.5407653457,211,1
nearest_survey,own,WID_posttax_per_capita,2015,0.5213504986,0.54213986,211,1
nearest_survey,own,WID_posttax_per_capita,2016,0.5194352045,0.5432541254,211,1
nearest_survey,own,WID_posttax_per_capita,2017,0.5187953003,0.545819635,211,1
nearest_survey,own,WID_posttax_per_capita,2018,0.5175180865,0.5454145155,211,1
nearest_survey,own,WID_posttax_per_capita,2019,0.5151164055,0.543026054,211,1
nearest_survey,own,WID_posttax_per_capita,2020,0.5132582371,0.5401782806,211,1
nearest_survey,own,WID_posttax_per_capita,2021,0.5135310463,0.541639994,211,1
nearest_survey,own,WID_posttax_per_capita,2022,0.5142938975,0.5443400469,211,1
nearest_survey,own,WID_posttax_per_capita,2023,0.5145400556,0.5457164784,211,1
nearest_survey,own,WID_posttax_per_capita,2024,0.51515404,0.5465718843,211,1
nearest_survey,own,WID_pretax_per_capita,1990,0.5550460465,0.5035211553,211,1
nearest_survey,own,WID_pretax_per_capita,1991,0.5588231673,0.5101284494,211,1
nearest_survey,own,WID_pretax_per_capita,1992,0.5622946185,0.51919453,211,1
nearest_survey,own,WID_pretax_per_capita,1993,0.5657845989,0.5265204448,211,1
nearest_survey,own,WID_pretax_per_capita,1994,0.5688092336,0.5331263677,211,1
nearest_survey,own,WID_pretax_per_capita,1995,0.5710001521,0.5353208535,211,1
nearest_survey,own,WID_pretax_per_capita,1996,0.5725117217,0.5367282903,211,1
nearest_survey,own,WID_pretax_per_capita,1997,0.5731152167,0.5363617185,211,1
nearest_survey,own,WID_pretax_per_capita,1998,0.5736934389,0.5359131556,211,1
nearest_survey,own,WID_pretax_per_capita,1999,0.5729095293,0.5386943653,211,1
nearest_survey,own,WID_pretax_per_capita,2000,0.5743162663,0.5445470836,211,1
nearest_survey,own,WID_pretax_per_capita,2001,0.5760880575,0.5493782572,211,1
nearest_survey,own,WID_pretax_per_capita,2002,0.5760357576,0.5566995426,211,1
nearest_survey,own,WID_pretax_per_capita,2003,0.5765585422,0.5609896515,211,1
nearest_survey,own,WID_pretax_per_capita,2004,0.5774915671,0.5642284392,211,1
nearest_survey,own,WID_pretax_per_capita,2005,0.5787084173,0.5699184999,211,1
nearest_survey,own,WID_pretax_per_capita,2006,0.5781502555,0.571769503,211,1
nearest_survey,own,WID_pretax_per_capita,2007,0.5796902201,0.5747046797,211,1
nearest_survey,own,WID_pretax_per_capita,2008,0.5767885526,0.5762013027,211,1
nearest_survey,own,WID_pretax_per_capita,2009,0.5741381502,0.5762433437,211,1
nearest_survey,own,WID_pretax_per_capita,2010,0.5752787543,0.5772862629,211,1
nearest_survey,own,WID_pretax_per_capita,2011,0.572675791,0.5790874086,211,1
nearest_survey,own,WID_pretax_per_capita,2012,0.5711991312,0.5778354941,211,1
nearest_survey,own,WID_pretax_per_capita,2013,0.5710677724,0.5789931489,211,1
nearest_survey,own,WID_pretax_per_capita,2014,0.5694207271,0.578996157,211,1
nearest_survey,own,WID_pretax_per_capita,2015,0.5680027666,0.5805411129,211,1
nearest_survey,own,WID_pretax_per_capita,2016,0.5669137348,0.581875885,211,1
nearest_survey,own,WID_pretax_per_capita,2017,0.566374765,0.5842663243,211,1
nearest_survey,own,WID_pretax_per_capita,2018,0.5654899272,0.5842384878,211,1
nearest_survey,own,WID_pretax_per_capita,2019,0.5639315015,0.5822012733,211,1
nearest_survey,own,WID_pretax_per_capita,2020,0.5658876433,0.5831299824,211,1
nearest_survey,own,WID_pretax_per_capita,2021,0.5646055591,0.5836394912,211,1
nearest_survey,own,WID_pretax_per_capita,2022,0.5633283376,0.5851307913,211,1
nearest_survey,own,WID_pretax_per_capita,2023,0.5633677996,0.5855502468,211,1
nearest_survey,own,WID_pretax_per_capita,2024,0.5634465209,0.5856902215,211,1
